# time, X, Y, Z
1.423143227788209915e+05,-2.165726964572013821e+06,-7.458210890366614331e+05,2.681977411252886523e+06
1.428830941355228424e+05,-2.978160058774805628e+06,-1.553987348409085767e+06,1.079454303670968395e+06
1.434623073288202286e+05,-2.863938892638639081e+06,-1.884550756827274105e+06,-8.901525262926331488e+05
1.440623073288202286e+05,-1.798814176469685277e+06,-1.603610795351641253e+06,-2.627719239195784088e+06
1.446623073288202286e+05,-1.386243037113854371e+05,-7.953380585412344662e+05,-3.499538774718295783e+06
1.452623073288202286e+05,1.570129715279533062e+06,2.695242717101644957e+05,-3.241331737066383939e+06
1.458623073288202286e+05,2.781621978794950526e+06,1.248831702086770441e+06,-1.948766737820525421e+06
1.464623073288202286e+05,3.110062887043312192e+06,1.831265223597670207e+06,-3.671338160130737378e+04
1.470623073288202286e+05,2.443770020751806442e+06,1.828226567646323238e+06,1.884238816440344788e+06
1.476623073288202286e+05,9.855902713431832381e+05,1.233749614170566667e+06,3.189656458141085226e+06
1.482623073288202286e+05,-7.978405746083438862e+05,2.336401779984697059e+05,3.437427421848268714e+06
1.487617653013467789e+05,-2.102541824428718071e+06,-6.740239424603792140e+05,2.750046871100802440e+06
1.491878243696689606e+05,-2.828765698769926094e+06,-1.328598139628480887e+06,1.632668689645986771e+06
1.497878243696689606e+05,-2.999101312701287214e+06,-1.837057802798360586e+06,-3.700440559183378355e+05
1.503827745853662491e+05,-2.163757507570709568e+06,-1.727625757712025195e+06,-2.233503201294309925e+06
1.509827745853662491e+05,-6.055974215053346707e+05,-1.047888344561862294e+06,-3.372987495360983070e+06
1.515827745853662491e+05,1.152716908630621154e+06,-2.832539824558341570e+04,-3.417227303122169338e+06
1.521827745853662491e+05,2.546126300435177051e+06,1.000716418060492957e+06,-2.367844515704593621e+06
1.527827745853662491e+05,3.131832852714476641e+06,1.711962225964116165e+06,-5.651115775626715040e+05
1.533827745853662491e+05,2.718514622885281220e+06,1.877339502249436220e+06,1.415866503476795275e+06
1.539827745853662491e+05,1.428082634813715238e+06,1.438058065847964957e+06,2.935583492513921577e+06
1.545827745853662491e+05,-3.308786059408410802e+05,5.285367612000675872e+05,3.486827924207644071e+06
1.549738660938739777e+05,-1.455736942977637984e+06,-1.814898899786622496e+05,3.211953133820521180e+06
1.553280275113582611e+05,-2.294899267674474511e+06,-8.043189757514726371e+05,2.553434175210353918e+06
1.558695680522918701e+05,-3.014766400420332327e+06,-1.545643856137763010e+06,9.847757856770812068e+05
1.564244269012212753e+05,-2.876934365667193662e+06,-1.856389921667248476e+06,-9.038587101449088659e+05
